file_name, minor, major, total, ownership, num_of_bugs
solr/core/src/java/org/apache/solr/util/ConcurrentLRUCache.java,0, 3, 3, 33.33%, 0
solr/contrib/clustering/src/test-files/clustering/solr/conf/spellings.txt,0, 1, 1, 100.0%, 0
dev-tools/maven/lucene/core/pom.xml.template,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/analysis/DoubleMetaphoneFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/FuzzyLikeThisQuery.xml,0, 1, 1, 100.0%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestDataConfig.java,0, 3, 3, 50.0%, 0
solr/webapp/web/img/ico/dashboard.png,0, 1, 1, 100.0%, 0
solr/contrib/uima/CHANGES.txt,0, 5, 5, 41.18%, 0
lucene/join/src/java/overview.html,0, 1, 1, 100.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/AnalysisParams.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/spelling/SampleComparator.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestRussianLightStemFilterFactory.java,0, 4, 4, 25.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/OpenTaxonomyReaderTask.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/fi/FinnishLightStemmer.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/StandardBooleanQueryNode.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttributeImpl.java,0, 3, 3, 33.33%, 0
solr/contrib/langid/lib/jsonic-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/payloads/AbstractEncoder.java,0, 3, 3, 33.33%, 0
lucene/analysis/stempel/src/test/org/egothor/stemmer/testRules.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/cloud/CloudDescriptor.java,0, 3, 3, 60.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/in/IndicNormalizer.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/bad-schema-not-indexed-but-norms.xml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/search/FieldComparator.java,0, 5, 5, 33.33%, 0
solr/example/example-DIH/solr/mail/conf/synonyms.txt,0, 1, 1, 100.0%, 0
solr/example/solr/conf/velocity/hit.vm,0, 2, 2, 75.0%, 0
lucene/analysis/stempel/src/java/org/egothor/stemmer/Cell.java,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/BooleanModifierNode.java,0, 2, 2, 50.0%, 0
solr/example/solr/conf/velocity/query.vm,0, 2, 2, 75.0%, 0
solr/example/solr/conf/lang/stoptags_ja.txt,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java,0, 5, 5, 42.86%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/fa/PersianCharFilter.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/attributes/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/resources/org/apache/lucene/analysis/compound/hyphenation/hyphenation.dtd,0, 1, 1, 100.0%, 0
solr/example/exampledocs/post.sh,0, 3, 3, 33.33%, 0
lucene/grouping/build.xml,0, 1, 1, 100.0%, 0
lucene/queryparser/docs/xml/LuceneContribQuery.dtd.org.html,0, 1, 1, 100.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/highlight/SimpleFragmenter.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestPhrasePrefixQuery.java,0, 4, 4, 25.0%, 0
solr/solrj/src/java/org/apache/solr/common/util/XMLErrorLogger.java,0, 2, 2, 50.0%, 0
lucene/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,0, 4, 4, 42.86%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/no/TestNorwegianAnalyzer.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/request/RequestWriter.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/es/SpanishLightStemFilter.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/charfilter/NormalizeCharMap.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/core/JmxMonitoredMap.java,0, 4, 4, 25.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/NormsFormat.java,0, 4, 4, 40.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/TestRuleIcuHack.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/vorbis-java-tika-LICENSE-BSD_LIKE.txt,0, 1, 1, 100.0%, 0
lucene/spatial/src/java/org/apache/lucene/spatial/SpatialFieldInfo.java,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/MergeState.java,0, 5, 5, 37.5%, 1
lucene/queryparser/src/java/org/apache/lucene/queryparser/ext/Extensions.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestSearchWithThreads.java,0, 5, 5, 42.86%, 0
solr/core/src/java/org/apache/solr/analysis/IndicNormalizationFilterFactory.java,0, 4, 4, 40.0%, 0
lucene/core/src/test/org/apache/lucene/index/wordliststopwords.txt,0, 1, 1, 100.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/MultiBoolFunction.java,0, 2, 2, 50.0%, 0
solr/webapp/web/img/ico/block-small.png,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/analysis/Tokenizer.java,0, 3, 3, 33.33%, 0
solr/core/src/test-files/lib-dirs/c/c1/empty-file-c1.txt,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/spans/SpansQueryTreeBuilder.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/spans/TestSpanSearchEquivalence.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/TestRuleStoreClassName.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/schema/SortableLongField.java,0, 7, 7, 30.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/charfilter/BaseCharFilter.java,0, 2, 2, 50.0%, 0
solr/webapp/web/img/ico/molecule.png,0, 1, 1, 100.0%, 0
solr/contrib/clustering/lib/mahout-math-NOTICE.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/schema/SortableIntField.java,0, 7, 7, 30.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/cz/TestCzechStemmer.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/codecs/intblock/TestIntBlockCodec.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/util/PrimUtilsTest.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/fr/frminimaltestdata.zip,0, 1, 1, 100.0%, 0
solr/solrj/src/test/org/apache/solr/client/solrj/embedded/LargeVolumeJettyTest.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/ParserThread.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/response/CoreAdminResponse.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/pulsing/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/resources/org/apache/lucene/analysis/cjk/stopwords.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/search/FunctionQParser.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/search/payloads/PayloadTermQuery.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/core/WhitespaceTokenizer.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/core/TestQuerySenderNoQuery.java,0, 5, 5, 20.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/builders/PhraseQueryNodeBuilder.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/automaton/package.html,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/handler/admin/CoreAdminHandler.java,6, 5, 11, 44.83%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/response/QueryResponse.java,0, 3, 3, 66.67%, 0
lucene/test-framework/src/java/org/apache/lucene/analysis/MockGraphTokenFilter.java,0, 2, 2, 66.67%, 0
solr/solrj/src/test/org/apache/solr/client/solrj/embedded/MergeIndexesEmbeddedTest.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/src/resources/org/apache/lucene/analysis/icu/segmentation/Khmer.brk,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/writercache/lru/NameIntCacheLRU.java,0, 4, 4, 40.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/FixedSortedBytesImpl.java,0, 5, 5, 37.5%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/vi,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/results/FacetResult.java,0, 2, 2, 50.0%, 0
lucene/tools/prettify/lang-sql.js,0, 1, 1, 100.0%, 0
solr/example/multicore/zoo.cfg,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/DisjunctionMaxQueryBuilder.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/spans/SpanTermQuery.java,0, 4, 4, 40.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/TrecContentSource.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/util/TestCharTokenizers.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/PrefixQuery.java,0, 2, 2, 50.0%, 0
solr/example/example-DIH/solr/rss/conf/stopwords.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/ByteVector.java,0, 1, 1, 100.0%, 0
solr/contrib/langid/lib/langdetect-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/standard/StandardFilter.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/util/fst/NoOutputs.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/analysis/LengthFilterTest.java,0, 3, 3, 33.33%, 0
dev-tools/idea/lucene/analysis/morfologik/morfologik.iml,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/albumFilteredQuery.xsl,0, 1, 1, 100.0%, 0
solr/webapp/web/img/loader.gif,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/search/function/ValueSourceRangeFilter.java,0, 3, 3, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/VariableGapTermsIndexWriter.java,0, 5, 5, 33.33%, 0
lucene/queries/src/test/org/apache/lucene/queries/function/TestOrdValues.java,0, 2, 2, 66.67%, 0
solr/core/src/test/org/apache/solr/search/TestRecovery.java,0, 5, 5, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/util/FastInputStream.java,0, 4, 4, 25.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/synonym/TestSolrSynonymParser.java,0, 2, 2, 50.0%, 0
dev-tools/maven/lucene/queryparser/pom.xml.template,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/params/CategoryListParams.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/params/CountFacetRequest.java,0, 2, 2, 50.0%, 0
lucene/join/src/java/org/apache/lucene/search/join/ToParentBlockJoinCollector.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/analysis/LengthFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/TermRangeQueryNode.java,0, 2, 2, 50.0%, 0
lucene/module-build.xml,0, 2, 2, 75.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/highlight/package.html,0, 1, 1, 100.0%, 0
solr/webapp/web/css/styles/cores.css,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/search/FuzzyTermsEnum.java,0, 5, 5, 20.0%, 1
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/NewLocaleTask.java,0, 2, 2, 50.0%, 0
solr/solrj/src/test-files/solrj/solr/shared/conf/stopwords-fr.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/intblock/FixedIntBlockIndexOutput.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/index/LogDocMergePolicy.java,0, 3, 3, 33.33%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/mockintblock/MockVariableIntBlockPostingsFormat.java,0, 4, 4, 44.44%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/shingle/ShingleAnalyzerWrapper.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/update/SolrCmdDistributorTest.java,0, 3, 3, 33.33%, 0
lucene/suggest/src/test/org/apache/lucene/search/suggest/TermFreq.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/package.html,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/util/encoding/IntDecoder.java,0, 2, 2, 50.0%, 0
lucene/suggest/src/test/org/apache/lucene/search/suggest/fst/WFSTCompletionTest.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestPhraseQuery.java,0, 4, 4, 40.0%, 0
solr/lib/wstx-asl-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/core/MockEventListener.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/test/org/apache/lucene/benchmark/byTask/feeds/TrecContentSourceTest.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/TemporaryObjectAllocator.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/spans/SpansQueryConfigHandler.java,0, 2, 2, 50.0%, 0
lucene/benchmark/lib/commons-compress-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/util/collections/DoubleIterator.java,0, 2, 2, 50.0%, 0
dev-tools/idea/lucene/highlighter/highlighter.iml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/document/ByteDocValuesField.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/mocksep/MockSingleIntIndexOutput.java,0, 4, 4, 40.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestNorms.java,0, 6, 6, 46.67%, 0
solr/contrib/uima/src/resources/org/apache/uima/desc/TextLanguageDetectionAEDescriptor.xml,0, 1, 1, 100.0%, 0
lucene/memory/src/test/org/apache/lucene/index/memory/testqueries.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/synonym/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/en/KStemData8.java,0, 1, 1, 100.0%, 0
solr/contrib/dataimporthandler/src/test-files/dih/solr/conf/data-config-with-datasource.xml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/document/TextField.java,0, 3, 3, 33.33%, 0
lucene/test-framework/lib/junit4-ant-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/DocFieldProcessorPerField.java,0, 2, 2, 50.0%, 0
lucene/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/CharType.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/BM25Similarity.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/lib/icu4j-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/MappingMultiDocsAndPositionsEnum.java,0, 4, 4, 40.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/core/QueryNodeException.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/ICUTokenizer.java,0, 2, 2, 50.0%, 1
lucene/core/src/test/org/apache/lucene/search/TestDocValuesScoring.java,0, 5, 5, 42.86%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/SubmissionReport.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/it/TestItalianAnalyzer.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/core/FakeDeletionPolicy.java,0, 2, 2, 50.0%, 0
lucene/test-framework/lib/ant-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestMultiLevelSkipList.java,0, 7, 7, 14.29%, 0
solr/webapp/web/img/ico/clipboard-list.png,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/SingleTokenTokenStream.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestSort.java,0, 6, 6, 41.67%, 0
solr/contrib/uima/src/resources/solr/conf/uima-fields.xml,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/internal/csv/CSVPrinter.java,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/analysis/FrenchLightStemFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/search/AutomatonQuery.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestPrefixAndSuffixAwareTokenFilter.java,0, 2, 2, 50.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/SumFloatFunction.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/surround/query/SingleFieldTestDb.java,0, 3, 3, 33.33%, 0
lucene/core/src/test/org/apache/lucene/index/TestTieredMergePolicy.java,0, 4, 4, 40.0%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestErrorHandling.java,0, 3, 3, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/surround/query/SrndTermQuery.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/GroupQueryNodeProcessor.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/src/java/org/apache/solr/handler/extraction/ExtractingRequestHandler.java,0, 3, 3, 50.0%, 0
solr/core/src/java/org/apache/solr/schema/BCDStrField.java,0, 3, 3, 33.33%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/QueryMaker.java,0, 2, 2, 50.0%, 0
lucene/analysis/morfologik/lib/morfologik-polish-1.5.2.jar.sha1,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/internal/csv/writer/CSVConfigTest.java,0, 1, 1, 100.0%, 0
lucene/tools/javadoc/junit/package-list,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/ngram/NGramTokenFilterTest.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/analysis/tokenattributes/PositionIncrementAttributeImpl.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/FilteredQueryBuilder.java,0, 2, 2, 50.0%, 0
solr/example/example-DIH/solr/rss/conf/elevate.xml,0, 1, 1, 100.0%, 0
lucene/suggest/src/java/org/apache/lucene/search/spell/LuceneDictionary.java,0, 2, 2, 50.0%, 0
lucene/core/src/resources/META-INF/services/org.apache.lucene.codecs.Codec,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/hi/HindiNormalizationFilter.java,0, 2, 2, 50.0%, 0
solr/solrj/src/test/org/apache/solr/client/solrj/embedded/MultiCoreEmbeddedTest.java,0, 2, 2, 50.0%, 0
lucene/analysis/stempel/src/test/org/egothor/stemmer/TestStemmer.java,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/servlet/NoCacheHeaderTest.java,0, 4, 4, 25.0%, 0
lucene/core/src/java/org/apache/lucene/store/ChecksumIndexInput.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/handler/component/ResponseBuilder.java,0, 6, 6, 50.0%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/fr,0, 1, 1, 100.0%, 0
lucene/spatial/src/java/org/apache/lucene/spatial/vector/TwoDoublesStrategy.java,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/update/processor/UpdateRequestProcessorFactoryTest.java,0, 2, 2, 66.67%, 0
solr/cloud-dev/example2.sh,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/aggregator/association/AssociationFloatSumAggregator.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/SolrInfoMBeanTest.java,0, 3, 3, 33.33%, 0
lucene/sandbox/src/java/org/apache/lucene/sandbox/queries/SlowCollatedStringComparator.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/search/DocSetDelegateCollector.java,0, 4, 4, 40.0%, 0
lucene/analysis/morfologik/src/java/overview.html,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/analysis/TurkishLowerCaseFilterFactory.java,0, 4, 4, 40.0%, 0
solr/contrib/extraction/src/test-files/extraction/version_control.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/path/PathHierarchyTokenizer.java,0, 2, 2, 50.0%, 1
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/BoolFunction.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler-extras/src/java/org/apache/solr/handler/dataimport/TikaEntityProcessor.java,0, 5, 5, 33.33%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/TermFreqValueSource.java,0, 2, 2, 66.67%, 0
lucene/core/src/java/org/apache/lucene/codecs/FieldsProducer.java,0, 5, 5, 33.33%, 0
solr/core/src/java/org/apache/solr/logging/LoggerInfo.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/Codec.java,0, 4, 4, 50.0%, 0
dev-tools/idea/.idea/copyright/profiles_settings.xml,0, 1, 1, 100.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/highlight/Scorer.java,0, 2, 2, 50.0%, 0
lucene/misc/src/java/org/apache/lucene/store/NativePosixUtil.java,0, 2, 2, 66.67%, 0
lucene/core/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsWriter.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/servlet/LoadAdminUiServlet.java,0, 4, 4, 25.0%, 0
solr/core/src/java/org/apache/solr/schema/TrieFloatField.java,0, 2, 2, 66.67%, 0
lucene/core/src/java/org/apache/lucene/analysis/TokenStream.java,0, 2, 2, 50.0%, 1
lucene/analysis/icu/src/tools/java/org/apache/lucene/analysis/icu/GenerateJFlexSupplementaryMacros.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/collation/CollationAttributeFactory.java,0, 2, 2, 66.67%, 0
lucene/core/src/java/org/apache/lucene/index/ReaderManager.java,0, 1, 1, 100.0%, 0
